Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0031020155,Young Voices Project,Not Available,2015-03-11,287044.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031006924,"Young, Religious and Stigmatised - documentary",Not Available,2014-04-02,10000.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031001418,Young Kingsland Chefs,Young Kingsland Chefs,2013-11-21,9375.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-truecolours:TCT1432,towards its young siblings project. ,Towards its young siblings project.,2017-04-26,4000.0,GB-CHC-1089893,True Colours Trust,0.0306607229984
360G-blf-0031017166,Young Money,Not Available,2014-12-10,9800.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031015266,Young Mums Together,Not Available,2014-10-21,292291.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031020428,Young Greens Legacy Project,Not Available,2015-03-24,5951.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031013404,The Young Americans at Carrongrange,Not Available,2014-08-27,4500.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031019122,Young Inspectors,Not Available,2015-02-11,9823.2,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031010796,Young Peoples Project,Not Available,2014-06-25,6734.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031016254,Young Identity,Not Available,2014-11-14,259284.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-CFTyneWearNland-171524,Towards Gateshead Young Farmer's,Towards Gateshead Young Farmer's,2017-02-09T00:00:00+00:00,2010.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0306607229984
360G-blf-0031012063,Young DaDa Ensemble,Not Available,2014-07-23,9836.7,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031011076,Young Citizen's Programme,Not Available,2014-07-02,9674.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-blf-0031012059,Young Chick Project,Not Available,2014-07-23,10000.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-RobertsonTrust-0060X00000UE4GFQA1,Young Champions Programme,Young Champions Programme,2018-03-29T00:00:00+00:00,26000.0,GB-SC-SC002970,The Robertson Trust,0.0306607229984
360G-CR-899385,Inspiring Young Futures (IYF) programme,Inspiring Young Futures (IYF) programme,2015-03-18T00:00:00+00:00,50000.0,GB-CHC-326568 ,Comic Relief ,0.0306607229984
360G-blf-0031013554,Young Minds Project,Not Available,2014-09-03,7775.0,360G-blf,The Big Lottery Fund,0.0306607229984
360G-RobertsonTrust-006b000000Ngy6JAAR,Young Champions Programme,Young Champions Programme,2017-03-21T00:00:00+00:00,13000.0,GB-SC-SC002970,The Robertson Trust,0.0306607229984
360G-CR-1472396,Young Groups ,Young Groups ,2016-03-16T00:00:00+00:00,124341.0,GB-CHC-326568 ,Comic Relief ,0.0306607229984
360G-blf-0030133579,Moving On's Army,This is a peer support group for young people living independently addressing isolation and loneliness. It will help disadvantaged young people who have experienced homelessness to participate in sports and other activities which young people who are not disadvantaged take for granted.Through the peer education project it will raise other young people's awareness of the risks of homelessness and increase their understanding of the disadvantage homeless young people face.,2006-12-12,123994.0,360G-blf,The Big Lottery Fund,0.0306513705999
360G-blf-0030137821,Moving On's Army,This is a peer support group for young people living independently addressing isolation and loneliness. It will help disadvantaged young people who have experienced homelessness to participate in sports and other activities which young people who are not disadvantaged take for granted. Through the peer education project it will raise other young people's awareness of the risks of homelessness and increase their understanding of the disadvantage homeless young people face.,2005-08-10,25828.0,360G-blf,The Big Lottery Fund,0.0306513705999
360G-LBFEW-106957,Grant to Avon Club for Young People,"Avon Club for Young People provides youth work sessions for young people from Lawrence Weston. This request is to fund a youth worker to support young people to gain confidence, learn to cook healthy meals, become fitter and gain an Arts Award.",2014-04-29,10000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0305585402805
360G-blf-0031042244,Christchurch - Young Active Purposeful People (YAPP).,This project is the development of an outreach programme for young people. This will enable young people to improve their health and build positive relationships.,2016-11-16T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0305114875091
360G-CR-1125373,Young People's Support Service ,Young People's Support Service ,2016-01-27T00:00:00+00:00,153318.0,GB-CHC-326568 ,Comic Relief ,0.0304217960907
360G-truecolours:TCT1175,Sit on top kayakes ,Towards the purchase of sit on top kayakes for young disabled people.,2014-12-16,1300.0,GB-CHC-1089893,True Colours Trust,0.0303422545452
360G-blf-0030066249,Hidden Homeless,"This is a project by a charity in Nuneaton, Warwickshire. The group will use the funding to work with a group of young people and create a documentary about homelessness and how it can affect young people. This will enable the young people to learn new skills and will create a film that highlights homelessness to the local community.",2013-07-11,10000.0,360G-blf,The Big Lottery Fund,0.0302983893434
360G-blf-0030090866,Young Ambassadors 'Twenty Ten Twenty Twelve',"This charity in Liverpool will use funding to deliver a young ambassadors project, which will incorporate training and team building for young people in the area. This will bring young people together to raise awareness of bullying and hate crime, while also increasing the groups capacity to reach out to more young people.",2010-07-15,8845.0,360G-blf,The Big Lottery Fund,0.0302614673401
360G-phf-18757,Yes Yes Y'all:  Young People Talk Back,A grant to Hastings Museum & Art Gallery for Yes Yes Y'all:  Young People Talk Back,2006-05-23T00:00:00+00:00,5000.0,GB-CHC-1102927,Paul Hamlyn Foundation,0.0300584660195
360G-SE-2014019598LOTT,'Golf Activation' for Young People by Young People,"Funding under Sport England's Small Grants funding programme for a Revenue project titled ''Golf Activation' for Young People by Young People'. This project is a Golf project, with a focus on younger beneficiaries.",2015-06-11T00:00:00+00:00,7248.0,GB-COH-RC000766,Sport England,0.0298626332005
360G-blf-0030056544,North Allerdale Young Mentors,"This group will use funding to work with schools to train young people to become peer mentors to help other young people in schools. In addition, the group will provide training to increase young people's employability.",2011-02-24,10000.0,360G-blf,The Big Lottery Fund,0.0298409812351
360G-blf-0030116911,CEYP in the Community,"This project aims to improve the relationship between young people and their communities on estates in Eltham, while also improving young people's personal, social and vocational skills to improve their prospects. This will be achieved through activities including community volunteering, intergenerational events and peer mentoring. Community volunteering will put young people in contact with people on their estates they wouldn't otherwise meet. It will also improve older people's perception of young people.",2012-01-19,299900.0,360G-blf,The Big Lottery Fund,0.0297473352353
360G-EssexCF-A430156,Sorted,Towards a health and well-being project called 'Sorted' for young people in Braintree,2017-02-09T00:00:00+00:00,500.0,GB-CHC-1052061,Essex Community Foundation,0.0297173908079
360G-blf-0030133700,"Young People - Take Part, Take Power","The grant will develop Young People - Take Part, Take Power, a new project in partnership with Castlereagh Borough Council, Probation Board NI and the Youth Justice Agency to deliver sports and personal development activities to marginalised and excluded young people aged between 16 and 25 in east Belfast.  The project will also target young people in other areas that have been affected by the legacy of the conflict.",2007-01-31,136364.0,360G-blf,The Big Lottery Fund,0.0296428990814
360G-blf-0030133406,A project aiming to get young people in the area involved with voluntary wo,"The project will enable the group to continue to work with young people aged 13 -25 offering opportunities for volunteering. There are three ways young people can be involved in the project, through starting their own project, through a taskforce (group of young people who respond to people who need urgent assistance) and through matching young people with volunteering opportunities they want with local voluntary and community groups.",2006-03-17,35889.0,360G-blf,The Big Lottery Fund,0.0296049819568
360G-blf-0031049115,TPP2 - Get Connected,"The group will support and empower young people aged 13-18 raised by grandparents and other family members.The project will reach out to isolated young people and establish a support group led by the young people and facilitated by a youth worker. This will help increase skills and confidence, and give young people the opportunity to raise awareness of the issues they face.  ",2017-05-15,5000.0,360G-blf,The Big Lottery Fund,0.0295736256767
360G-blf-0030027058,Equipment,"The group provides, maintains and promotes facilities for young people in the Oldpark area of Belfast.  The project will provide a full equipped youth club for young people.",2005-07-06,4696.0,360G-blf,The Big Lottery Fund,0.0295396822269
360G-QuartetCF-A438735,Grant to Youth Moves,Towards a co-ordinated programme of activities for young people in the Knowle area.,2017-03-02T00:00:00+00:00,200.0,GB-CHC-1080418,Quartet Community Foundation,0.0293881164252
360G-blf-0031010405,THE WHEEL DEAL (careers in motorcycling for disadvantaged young people,Not Available,2014-06-18,9144.0,360G-blf,The Big Lottery Fund,0.0293689088871
360G-woodward:WCT1690,Towards the Summerzone project in Bolton,Towards the Summerzone project in Bolton for disadvantaged young people.,2014-05-22,300.0,GB-CHC-299963,Woodward Charitable Trust,0.0293689088871
360G-blf-0031036037,Young Shoulders Programme,"The Young Shoulders Programme is using a Â£600,000 grant over five years to expand its current project to include more tailored support for young people aged 8-17. The project is supporting young people who are dealing with a parental/carer diagnosis or cancer related bereavement and young carers. The project is helping young people deal with issues including stress, separation anxiety, and coping with school. Activities include one-to-one support, events, and community hubs led by the young people.",2016-06-10T00:00:00+00:00,600000.0,360G-blf,The Big Lottery Fund,0.0293339442041
360G-blf-0030133740,Young People's Leadership Project,Participants will form a steering group and create a series of events involving young people and regional decision makers. Groups of young people will be given film making and editing training so that they can go out into communities and gather the opinions of as many young people in the region as possible. DVD's of the issues raised by young people will be sent directly to regional decision makers. Members of the regional Youth Parliament will be invited to attend events.,2006-12-06,140188.0,360G-blf,The Big Lottery Fund,0.0293323280469
360G-LBFEW-111120,Grant to Tower Hamlets Summer Education,The charity provides support to young people in London.  Its Job Ready employment project for NEET young people provides support for young people to gain the skills they need to become more employable.,2014-09-10,15000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0292557997672
360G-blf-0031033583,The Young Enterprise Box,"This charity will use the funding to run a youth enterprise project working with young people who are disadvantaged to provide materials for memory boxes to aid people with dementia. This will help young people such as young carers, offenders, people leaving care and those excluded from school the opportunity to learn new skills and work with new people.",2016-04-06T00:00:00+00:00,9800.0,360G-blf,The Big Lottery Fund,0.0292511345512
360G-blf-0030099278,Peer Mentoring Project,A project by this group in Bath and North East Somerset to train people to be volunteer mentors to mentor young people. The mentors will be principally people who have been mentored for the past year. It will help at-risk young people to develop into employable and responsible young adults.,2009-11-06,10000.0,360G-blf,The Big Lottery Fund,0.0292152536592
360G-blf-0030132878,"Awards, Activities, Achievements-Opportunities to enable young people to ac","Hexham Youth initiative (HYI) wish to set up a project which, will work with disaffected, marginalised and excluded young people. The intention is to employ a full time co-ordinator who will work with a Young People's committee that will enable the young people of Hexham to plan and deliver youth activities. The co-ordinator's role is to facilitate whatever the young people wish to do. The requirement was identified by the young people and is in the HYI 5 year plan.",2006-12-14,137165.0,360G-blf,The Big Lottery Fund,0.0290982124302
360G-LBFEW-102266,Grant to Cardiff YMCA,"The charity works with disadvantaged young people in Cardiff. It seeks funding towards the salary costs of the young carers project. This helps over 80 young people to access support, get training, work with peers and develop skills.",2013-06-28,15000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0290570492573
360G-blf-0030106314,B&D Futures Programme,"This new project has been established to develop services, strategy and resources, which were identified by young people as lacking in the borough for disabled children and young people. The project will be planned, delivered and managed entirely by young people and a dedicated Young People's Forum has been set up to facilitate this.",2009-06-16,219669.0,360G-blf,The Big Lottery Fund,0.0290525749544
360G-blf-0030110455,Scotchy Young Ones,"This project aims to help young people set up and run their own activities within an area where there is little existing youth provision. A panel of young people will govern a resource bank and young people who wish to run a project will work to develop ideas and present them to a panel. The panel will ensure the project is well planned out, is the work of the young person, and will then provide support from the project staff to make their project happen.",2009-07-17,357319.0,360G-blf,The Big Lottery Fund,0.0290284454366
360G-blf-0030073879,Annalong Youth Project,The project will use the grant to deliver a diversionary project for young people in the local area.,2012-12-06,9516.0,360G-blf,The Big Lottery Fund,0.0290071972642
360G-LBFEW-107761,Grant to Barking & Dagenham Progress Project,"The charity support disabled children and young people.  Their Young People's Development Forum gives disabled young people a voice, new skills and confidence and reduces their isolation.",2014-03-28,28450.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0289697370663
360G-blf-0030010133,Get Connected,"A project to empower young people to make an active contribution to their community. Surveys and debate topics which the young people feel strongly about, interviews, young people's debates and opinions will all be caprured on audio tape and will then be professionally produced on CD. An online audio forum and workshops will also take place.",2007-04-11,9930.0,360G-blf,The Big Lottery Fund,0.02892519908
360G-virginmoneyfdn-0405,Grant to Pennywell Youth Project,Pennywell Youth Project (PYP) motivates and inspires young people who are living in one of the most disadvantaged parts of Sunderland. The award enables PYP to deliver a new programme to help young people develop skills and support them in becoming ready for work.,2016-12-06,40000.0,GB-CHC-1161290,Virgin Money Foundation,0.0289161405855
360G-blf-0030035558,NUTS programme for young people,The group provides opportunities for young people to make a vital contribution to their community through the organisation of events and activities.  The project will increase community participation and empower young people by allowing the group to extend its NUTS programme.,2005-07-06,5000.0,360G-blf,The Big Lottery Fund,0.028870045527
360G-blf-0031014059,Young people's needs,Not Available,2014-09-17,6700.0,360G-blf,The Big Lottery Fund,0.0288649415659
360G-QuartetCF-A461405,Young Advocates,"A project enabling young people with ""lived experience"" to advocate for and support other young people in their community who are experiencing difficulties.",2017-11-21T00:00:00+00:00,5000.0,GB-CHC-1080418,Quartet Community Foundation,0.0287886282263
360G-woodward:WCT1475,Towards a project which helps marginalised young people,Towards a project which helps marginalised young people develop practical skills for the construction industry.,2013-02-04,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0287808106238
360G-blf-0030055244,Youth Shop for young people run by young people,This group will use the funding to establish a multipurpose shop and coffee bar for young people that will provide a safe  and secure place for young people to get together and become involved in volunteering and youth training opportunities. This will enable young people to become involved in a training and working environment that will encourage future employment.,2011-11-17,6416.0,360G-blf,The Big Lottery Fund,0.0287642314531
360G-blf-0031035038,Action Research Project,This group will use the funding to deliver a project researching the needs of young people carried out by other young people.,2016-05-17T00:00:00+00:00,9152.0,360G-blf,The Big Lottery Fund,0.0287398380673
360G-blf-0030093401,BMX highriders: Pumping up the style for disabled young people,This voluntary organisation in Calderdale will use funding to provide a BMX club for young people with special needs. Young NEET people will be involved in the project by making adjustments to the BMXs used in the project and also in the design and maintenance of the bike track. This will give young people with special needs new experiences and enable young NEET people to gain practical experiences.,2010-07-15,8374.0,360G-blf,The Big Lottery Fund,0.0287218487421
360G-blf-0030015985,Skate Brockham,"This is a project by a community organisation in Brockham, Surrey. The group will use the funding to provide young people access to skate facilities. This will actively involve young people in the community.",2010-12-16,6670.0,360G-blf,The Big Lottery Fund,0.0286235549681
360G-blf-0030036425,Young People's Involvement,"Out and About exists to enable disabled children and young people to access their right to full, active and equal participation in life and realise their potential.  The charity are looking to give these young people a greater say in who gets involved as volunteers and support staff by training a group of disabled young people to participate in selection panels.",2005-02-17,3630.0,360G-blf,The Big Lottery Fund,0.0286098933351
360G-blf-0030026816,Skate ramp.,This project is for a local skate ramp for young people. Young people in the area have been consulted on the design of the skate ramp and they have highlighted specific equipment they would like to see included and have designed a quarter pipe with the help of a professional designer. There are currently no facilities for young people in the local area.,2005-07-22,5000.0,360G-blf,The Big Lottery Fund,0.0285867967054
360G-blf-0031035361,Moving On - Ballet Hoo graduates set young people new challenges,The group will use the funding to run a personal development programme for young people. This will enable them to develop their life skills and confidence.  ,2016-05-18T00:00:00+00:00,9500.0,360G-blf,The Big Lottery Fund,0.0285583543942
360G-CFTyneWearNland-161894,Support into employment for young people,Support into employment for young people,2016-02-05T00:00:00+00:00,2000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0285355423134
360G-blf-0030132936,Young Trainers Project,"This is a young trainers project that will involve lesbian, gay, bisexual and transgender (LGBT) young people being trained to deliver talks to other young people about sexuality. Young LGBT people will be trained and supported to develop and facilitate workshops, seminars and a conference in year 3.",2006-10-18,117977.0,360G-blf,The Big Lottery Fund,0.0285152254274
360G-blf-0030031449,There is no project name available for this record,This new group provides information and support to young people on a range of health topics and issues which involve the youth of East Dunbartonshire. The grant would enable the group to create and publish a magazine aimed at young people dealing with issues and topics of importance to young people. The grant will be used to fund the publishing costs.,2005-01-18,3000.0,360G-blf,The Big Lottery Fund,0.0284958446925
360G-blf-0030105796,BMEYPP,"This project will offer a programme of youth work, outreach and community events to BME young people and also establish a dedicated centre in which to deliver this work. Activities will include cooking, dance and cultural arts and will empower young people to deal with issues such as racist bullying. They will lead to the young people performing at events and sharing their skills with other young people, improving community cohesion. The project will also help BME young people access other youth services.",2009-07-17,462552.0,360G-blf,The Big Lottery Fund,0.0284356481844
360G-OCF-A445712,Parasol Ukulele Project,"We will use funding to purchase 30 Ukuleles and a cargo bicycle We already have funding in place/agreed to cover the cost of running 60 sessions by April 2019. This will allow us to transport equipment and teacher in a low cost, sustainable and environmentally friendly way. Our Music Teacher used to work as a bike mechanic so will be responsible for maintaining and servicing the bike - we plan for this to take place during teenage other activity sessions so that young people can learn about bike maintenance. The Ukuleles will be used to run music sessions for up to 15 young people and give us a stock of 15 Ukuleles to lend to young people on a short term basis once a young person has demonstrated commitment to the project. Alongside sessions for these young people we will also run family sessions (Whole Family Approach) targeting parents and siblings in order to help families engage positively. This would be especially important when working young people on the Autistic spectrum (ASD) We will link with other professionals (Social workers, NEET officers, Ocupational Therapists) in order to allow them supported contact with hard to reach young people where appropriate. We have chosen these instruments as they are very easy to maintain and fix in case of damage. In the initial stages of the project we have identified 3 target groups of young people who are experiencing or are at risk of social exclusion and/or are vulnerable to bullying or exploitation. These groups are Young carers, ASD young people and disabled/disadvantaged young people attending Inclusive Parasol activities. Young people will be initially recruited for the project through Cheney School, Parasol, Woodfarm primary, Bayards Hill Primary and the Carers Trust. We are confident that other organisations will access the provision in future and are particularly keen to extend the offer to younger children and older people (especially those suffering from dementia). We hope to be able to involve young people who have taken part in the project in helping to run future projects as volunteers. We plan to run at least 60 sessions over the course of 22 months and would expect to run sessions for many years to come by levering in continuation funding.",2017-06-30T00:00:00+00:00,1250.0,GB-CHC-1151621,Oxfordshire Community Foundation,0.0284102051657
360G-COOPGROUP-3121,Grant to Bexley Moorings Project,Bexley Moorings helps the young people to cope with the difficulties they are facing either as a young carer or a vulnerable young person.,2017-08-04,1311.83,GB-COH-IP00525R,Co-operative Group,0.0283744788026
360G-CR-1321721,Mobilising young people in Liberia and Sierra Leone to rebuild communities devastated by the Ebola o ,Mobilising young people in Liberia and Sierra Leone to rebuild communities devastated by the Ebola o ,2015-11-25T00:00:00+00:00,655697.0,GB-CHC-326568 ,Comic Relief ,0.028364358445
360G-blf-0031009260,Coventry's Communities and Young People 2014,Not Available,2014-05-28,5875.0,360G-blf,The Big Lottery Fund,0.028364358445
360G-blf-0030089235,Ulnes Walton Youth Engagement Day,This parish council will use an award to run a hands-on activity day for young people in the local area. This will enable the group to engage with young people in the area and create a youth council. This will give young people in the area a voice and tackle the issues faced by young people in the area.,2010-03-18,5894.0,360G-blf,The Big Lottery Fund,0.0283402841424
360G-blf-0030132493,Young People's Participation and Involvement Project (The P & I Project),This is a project to develop an appropriate young person led and young person centred mental health participation and involvement project. The project will be run within a young people's supportive service in counselling. This will enable the participants to increase their skills and confidence. Young people will also be supported to indentify disadvantaged groups of young people who currently do not access services and find helpful ways to make access easier.,2006-12-13,99494.0,360G-blf,The Big Lottery Fund,0.0282908803722
360G-blf-YPN_1_010143915,YouthBank UK - Supporting and developing grant-making by and for young people,"This project will enable young people to make a positive and lasting impact on their communities. It will support and train more than 1,140 young people to run their own local youth banks and to make grants to 27,000 other young people to run projects of community benefit. Total beneficiaries = 28,140 The money would be used for management, staffing, resources, travel, equipment and grants to local youth banks over three years.",2005-04-01,24628.0,360G-blf,The Big Lottery Fund,0.0282700128943
360G-blf-0031015932,"Area Inbetween, inspiring young people through the arts",Not Available,2014-11-05,2110.0,360G-blf,The Big Lottery Fund,0.0282644411357
360G-woodward:WCT1603,Towards training placements for prisoners and young people,Towards training placements for prisoners and young people at risk in Middlesbrough.,2013-08-05,3000.0,GB-CHC-299963,Woodward Charitable Trust,0.0282579578634
360G-woodward:WCT872,Training placements for young people,Towards training placements for young people at risk of offending in Middlesborough.,2007-06-27,1500.0,GB-CHC-299963,Woodward Charitable Trust,0.0282579578634
360G-woodward:WCT1430,Towards vocational training for young people,Towards vocational training for young people with learning disabilities.,2012-07-13,500.0,GB-CHC-299963,Woodward Charitable Trust,0.0281513079182
360G-blf-0030115303,There is no project name available for this record,This group will provide ski-ing lessons for ten young people from their Lighthouse Youth Project.,2013-03-20,1190.0,360G-blf,The Big Lottery Fund,0.0281497577432
360G-blf-0031038247,Freedom (Rehabilitation) Social Action Project,"The group will use the funding to deliver a rehabilitation programme for young offenders, young people at risk of offending and young people involved in anti-social behaviour. This will help to steer young people away from criminal behaviours, and will empower them to develop new skills to improve their chances for the future.",2016-08-11T00:00:00+00:00,9600.0,360G-blf,The Big Lottery Fund,0.0281425663677
360G-woodward:WCT2349,“Mentor Me” matching autistic young people with an interest in IT,Towards “Mentor Me” which matches young people with autism who have an interest/flair in IT with IT professionals.,2017-11-10,750.0,GB-CHC-299963,Woodward Charitable Trust,0.0281374611301
360G-blf-0030058491,Biddulph Young People's Place: run for and by young people,"This community group based in Biddulph, Staffordshire, will use funding to establish a community centre for local young people. This will enable the young people to come together in a safe environment whilst reducing fears around crime and anti-social behaviour.",2011-01-13,7904.0,360G-blf,The Big Lottery Fund,0.0281222604106
360G-blf-0030105411,Youth and Community Acting Together (YCAT),"This new project will engage young people in isolated, rural communities to ensure that young people are represented on all local organisations that either exist for young people or provide a service which impacts on their lives. It will help to empower young people to make a difference by participating in community activities that promote a shared sense of belonging, commonality of purpose and real ability to effect change.",2009-06-16,179627.0,360G-blf,The Big Lottery Fund,0.0281215467382
360G-blf-0030002755,Dorridge Canoe Project,A project to set up a Canoe Group for young people by this group in Solihull.,2007-08-20,5000.0,360G-blf,The Big Lottery Fund,0.0280387897244
360G-traffordhousingtrust-ALA15065,Animation group for Autistic Kids,Our project is to set up an Animation Group for Autistic young people.,2015-10-30T00:00:00+00:00,4070.0,GB-COH-04831118,Trafford Housing Trust Social Investment,0.0280387897244
360G-CIN-75143,Grant to Allsorts,This project will provide a youth club for disabled young people. The workshops and activities will enable young people to feel less isolated and will improve their social and communications skills.,2014-11-01,45717.0,GB-CHC-802052,BBC Children in Need,0.0279829180346
360G-blf-0031032880,YOUNG SCOTS ALIVE,This group will use the funding to provide acting classes to young people and for them to then put on main events to showcase their work.,2016-03-22T00:00:00+00:00,8340.0,360G-blf,The Big Lottery Fund,0.0279788899771
360G-SE-2011010629EXCH,Children and Young People's Project,Funding under Sport England's Sportsmatch funding programme for a Revenue project titled 'Children and Young People's Project'. This project lists its main activity as Equestrian.,2011-11-04T00:00:00+00:00,7227.0,GB-COH-RC000766,Sport England,0.0279573800659
360G-blf-0030047395,Engine.,The group trains young people in seamanship and navigation.  The project will be educational and will help to ensure that young people will get a better insight into life at sea.,2006-05-10,5000.0,360G-blf,The Big Lottery Fund,0.0279337142558
360G-blf-0031014962,Starting on the Right Foot: Life Skills for Young People,Not Available,2014-10-08,9960.0,360G-blf,The Big Lottery Fund,0.0279236179983
360G-blf-0030022150,Young People's Theatre Project in Carlisle,"This arts organisation runs a theatre group for young people aged 14-17. An award will be used to develop a piece covering a topic chosen by the young people, as opposed to adults. The play will be about a group of teenagers going to a music festival, and will be performed to an audience of the young people's peers.",2009-01-23,8050.0,360G-blf,The Big Lottery Fund,0.0279208894422
360G-CIN-79047,Grant to Sefton Children's Trust,One week residential for 70 children and young people from Sefton who are either young carers or young people who have suffered abuse or bereavement. The project will allow the young people to learn new skills increase confidence and develop peer relationships.,2015-08-06,10000.0,GB-CHC-802052,BBC Children in Need,0.027899906031
360G-blf-0030057339,Future Development,"This community group based in Sheffield will use funding to provide skills and work experience to young NEET people. The young NEET people will go on to deliver health and well being activities to other young people in the area. This will enable young people to gain new skills and experience, increase confidence and promote healthy lifestyles in the area.",2011-04-14,9888.0,360G-blf,The Big Lottery Fund,0.0278939221102
360G-blf-0030140052,Circle of Support for disabled children and young people,The grant will help to continue to provide circles of support to disabled young people through the Credo East project. The project enables decisions made by the young people to be put into action and gives them more control over their own lives.,2005-09-14,67038.0,360G-blf,The Big Lottery Fund,0.0278759817481
360G-blf-0030117717,The Saints Suicide Prevention Skills Project,"The group will use the grant to provide suicide awareness training for a range of people in the Colin area, including people working with young people, such as youth workers and football coaches, older people and young people. The project will train local people so they can identify when someone is going through difficulties in their life, give them support and advise them about the support organisations that can offer them help.",2011-06-16,9600.0,360G-blf,The Big Lottery Fund,0.027854031724
360G-blf-0030047021,Young Peoples Group,This organisation will establish a contact group for children and young people who suffer from Myasthenia Gravis.,2006-04-26,4487.0,360G-blf,The Big Lottery Fund,0.0278021609598
360G-blf-0031031078,Developing support networks for young people with Spinal Cord Injury,The group will use the funding to run a new city centre based pilot project and to set up a youth advisory group for young people living with spinal cord injuries. This will enable young people to develop relationships and improve their life skills.,2016-02-03T00:00:00+00:00,8223.0,360G-blf,The Big Lottery Fund,0.0277911616322
360G-blf-0030018325,TULSE HILL SOLUTION PROJECT,"This is a project by a community group in Lambeth. The group will use funding to provide youth support workshops, for disengaged young people and provide opportunities for beneficiaries to become mentors to other local young people. This will improve the beneficiaries' personal development and skills, leading to increased integration and reduced isolation. It will also strengthen the community through empowering young people to become mentors and inspire others.",2011-11-10,9990.0,360G-blf,The Big Lottery Fund,0.0277758572151
360G-blf-0030127657,Gloucestershire LEA,"The project will provide a range of activities/ services to young people across 29 schools. The aim is to not only consult with young people, but to empower them to control and manage the project through the creation of Children & Young People Management Groups (CYPMG). By doing this, it is hoped to offer activities that truly reflect the needs of young people, their families and the communities in which they live.",2004-11-12,292506.0,360G-blf,The Big Lottery Fund,0.027712433403
360G-blf-0031033744,Plus One,"This project will support the young people through befriending and mentoring, building their confidence and resilience to the challenges that the young people face. The project will support the young people matching them with an appropriate mentor.",2016-04-13T00:00:00+00:00,85610.0,360G-blf,The Big Lottery Fund,0.0276661761376
360G-blf-0030063422,Tower Hamlets' Young People's Mentoring and Career Support Project,This is a project by a charity in Tower Hamlets. The group will use the funding to offer training sessions for disadvantaged young people.,2013-07-25,6671.0,360G-blf,The Big Lottery Fund,0.0276590457552
360G-blf-0030031774,There is no project name available for this record,"This group provide cricketing opportunities for young people. They will use the award to create a safe, landscaped play area for young people.",2004-12-15,1820.0,360G-blf,The Big Lottery Fund,0.0276550069802
360G-phf-20384,Mentoring for young people at risk of exclusion from education,Training young people to become youth mentors and to employ them to mentor young people who are at risk or permanently excluded from education.,2007-07-17T00:00:00+00:00,46100.0,GB-CHC-1102927,Paul Hamlyn Foundation,0.0276518381799
360G-blf-0030025405,Involving Young People,"The umbrella organisation, which supports and represents voluntary groups working with young people, seeks to develop its ""Involving Young People Project"". The project is focused on helping young people become more involved in decision-making processes in their rural communities. The award will enable the group to develop a programme of free training for adults and young people across rural areas in the region.",2005-11-16,4920.0,360G-blf,The Big Lottery Fund,0.0276419428292
360G-blf-0030140479,"For young people, By young people","The King's Outreach wishes to implement a counselling service for young people to give advice and guidance in a number of areas, such as sexual health and relationships. The development of the project will be steered by local young people and it is intended that peer-to-peer and group counselling will take place. Volunteers will also be trained to reach a wider number of young people.",2006-07-27,87132.0,360G-blf,The Big Lottery Fund,0.0276231153137
360G-blf-0030017709,Developing Young People for the Future,"The group, which provides activities to improve the skills, confidence and self-esteem of young people from the North Belfast area, will use the grant to run a range of training courses for young people and volunteers.",2009-09-10,9900.0,360G-blf,The Big Lottery Fund,0.0276188620076
360G-blagravetrust-00658000008yVG7,Support for adopted young people,Adopted teenagers and parents,2014-11-01T00:00:00+00:00,99000.0,GB-CHC-1164021,The Blagrave Trust,0.0276143144456
360G-tuixen-a022000000cW87sAAC,Core grant to Leap Confronting Conflict,Leap work with young people and those in contact with young people to transform conflict in their lives and prevent it becoming a destructive force.,2012-07-01T00:00:00+00:00,30000.0,GB-CHC-1081124,Tuixen Foundation,0.0275715041603
