,index,DocumentWeight,Amount Awarded,Identifier,Topic
541,1999-08-01,0.0,0.0,0,topic2
542,1999-09-01,0.0,0.0,0,topic2
543,1999-10-01,0.0,0.0,0,topic2
544,1999-11-01,0.0,0.0,0,topic2
545,1999-12-01,0.0,0.0,0,topic2
546,2000-01-01,0.0,0.0,0,topic2
547,2000-02-01,0.0,0.0,0,topic2
548,2000-03-01,0.0,0.0,0,topic2
549,2000-04-01,0.0,0.0,0,topic2
550,2000-05-01,0.0,0.0,0,topic2
551,2000-06-01,0.0,0.0,0,topic2
552,2000-07-01,0.0,0.0,0,topic2
553,2000-08-01,0.0,0.0,0,topic2
554,2000-09-01,0.0,0.0,0,topic2
555,2000-10-01,0.0,0.0,0,topic2
556,2000-11-01,0.0,0.0,0,topic2
557,2000-12-01,0.0,0.0,0,topic2
558,2001-01-01,0.0,0.0,0,topic2
559,2001-02-01,0.0,0.0,0,topic2
560,2001-03-01,0.0,0.0,0,topic2
561,2001-04-01,0.0,0.0,0,topic2
562,2001-05-01,0.0,0.0,0,topic2
563,2001-06-01,0.0,0.0,0,topic2
564,2001-07-01,0.0,0.0,0,topic2
565,2001-08-01,0.0,0.0,0,topic2
566,2001-09-01,0.0,0.0,0,topic2
567,2001-10-01,0.0,0.0,0,topic2
568,2001-11-01,0.0,0.0,0,topic2
569,2001-12-01,0.0,0.0,0,topic2
570,2002-01-01,0.0,0.0,0,topic2
571,2002-02-01,0.0,0.0,0,topic2
572,2002-03-01,0.0,0.0,0,topic2
573,2002-04-01,0.0,0.0,0,topic2
574,2002-05-01,0.0,0.0,0,topic2
575,2002-06-01,0.0,0.0,0,topic2
576,2002-07-01,0.0,0.0,0,topic2
577,2002-08-01,0.0,0.0,0,topic2
578,2002-09-01,0.0,0.0,0,topic2
579,2002-10-01,0.0,0.0,0,topic2
580,2002-11-01,0.0,0.0,0,topic2
581,2002-12-01,0.0,0.0,0,topic2
582,2003-01-01,0.0,0.0,0,topic2
583,2003-02-01,0.0,0.0,0,topic2
584,2003-03-01,0.0,0.0,0,topic2
585,2003-04-01,0.0,0.0,0,topic2
586,2003-05-01,0.0,0.0,0,topic2
587,2003-06-01,0.0,0.0,0,topic2
588,2003-07-01,0.0,0.0,0,topic2
589,2003-08-01,0.0,0.0,0,topic2
590,2003-09-01,0.0,0.0,0,topic2
591,2003-10-01,0.0,0.0,0,topic2
592,2003-11-01,0.0,0.0,0,topic2
593,2003-12-01,0.0,0.0,0,topic2
594,2004-01-01,0.0,0.0,0,topic2
595,2004-02-01,0.0,0.0,0,topic2
596,2004-03-01,0.0,0.0,0,topic2
597,2004-04-01,0.102520181034,816381.0,3,topic2
598,2004-05-01,0.111788378437,7525.0,4,topic2
599,2004-06-01,0.155439364955,1382341.0,4,topic2
600,2004-07-01,0.154101215822,7738.0,5,topic2
601,2004-08-01,0.088839948047,6080.0,3,topic2
602,2004-09-01,0.0581758940911,13502.0,2,topic2
603,2004-10-01,0.0285284162904,860.0,1,topic2
604,2004-11-01,0.0562541527343,71428.0,2,topic2
605,2004-12-01,0.0570867601427,94424.0,2,topic2
606,2005-01-01,0.0275812588656,5000.0,1,topic2
607,2005-02-01,0.0272192101956,525.0,1,topic2
608,2005-03-01,0.223318704659,446949.0,6,topic2
609,2005-04-01,0.0988188213214,4700.0,3,topic2
610,2005-05-01,0.344958301981,265518.0,11,topic2
611,2005-06-01,0.0570126652194,1175.0,2,topic2
612,2005-07-01,0.200685115126,434468.0,7,topic2
613,2005-08-01,0.278449432651,11511.0,9,topic2
614,2005-09-01,0.0,0.0,0,topic2
615,2005-10-01,0.0297177598429,1900.0,1,topic2
616,2005-11-01,0.121483618604,244106.0,4,topic2
617,2005-12-01,0.0318986426315,4300.0,1,topic2
618,2006-01-01,0.0908426131796,10000.0,3,topic2
619,2006-02-01,0.148042088491,20451.0,5,topic2
620,2006-03-01,0.277149998709,35342.0,9,topic2
621,2006-04-01,0.0304123028255,3885.0,1,topic2
622,2006-05-01,0.125267262315,694288.0,4,topic2
623,2006-06-01,0.262304947055,191891.0,9,topic2
624,2006-07-01,0.179116336638,257855.0,6,topic2
625,2006-08-01,0.134752150578,55460.0,4,topic2
626,2006-09-01,0.263842025492,52292.0,8,topic2
627,2006-10-01,0.0930811331032,191298.0,3,topic2
628,2006-11-01,0.13329970127,679607.0,4,topic2
629,2006-12-01,0.0838770755225,104040.0,3,topic2
630,2007-01-01,0.160997606845,45429.0,5,topic2
631,2007-02-01,0.0445576575768,8100.0,1,topic2
632,2007-03-01,0.0272702373203,10000.0,1,topic2
633,2007-04-01,0.121865520546,23753.0,4,topic2
634,2007-05-01,0.266674118746,53330.0,9,topic2
635,2007-06-01,0.147619028936,336975.0,5,topic2
636,2007-07-01,0.190808715724,338218.0,6,topic2
637,2007-08-01,0.0553822888984,150610.0,2,topic2
638,2007-09-01,0.130741434533,67804.0,4,topic2
639,2007-10-01,0.0288395640829,5120.0,1,topic2
640,2007-11-01,0.220369697854,179201.0,7,topic2
641,2007-12-01,0.0858441592173,95660.0,3,topic2
642,2008-01-01,0.138531204923,31031.0,5,topic2
643,2008-02-01,0.269688102635,572021.0,9,topic2
644,2008-03-01,0.151381567723,36997.0,5,topic2
645,2008-04-01,0.155378492643,744724.0,5,topic2
646,2008-05-01,0.0988542847966,26421.0,3,topic2
647,2008-06-01,0.184203323237,190687.0,6,topic2
648,2008-07-01,0.111004254644,267989.0,4,topic2
649,2008-08-01,0.292927604038,163562.0,10,topic2
650,2008-09-01,0.266501042197,394693.0,9,topic2
651,2008-10-01,0.119345766925,453806.0,4,topic2
652,2008-11-01,0.243788851608,407277.0,8,topic2
653,2008-12-01,0.116586925279,28359.0,4,topic2
654,2009-01-01,0.0581280538875,19746.0,2,topic2
655,2009-02-01,0.173472620996,127136.0,6,topic2
656,2009-03-01,0.207096576883,47903.0,7,topic2
657,2009-04-01,0.234267026258,44076.0,8,topic2
658,2009-05-01,0.290490558293,97121.0,10,topic2
659,2009-06-01,0.152491742583,31626.0,5,topic2
660,2009-07-01,0.324191676678,1392856.0,11,topic2
661,2009-08-01,0.163316169127,35346.0,5,topic2
662,2009-09-01,0.172826511225,34678.0,6,topic2
663,2009-10-01,0.0835575950473,16253.0,3,topic2
664,2009-11-01,0.152624736528,309354.0,5,topic2
665,2009-12-01,0.260104143166,61926.0,9,topic2
666,2010-01-01,0.147781053418,36926.0,5,topic2
667,2010-02-01,0.145514031659,2501983.0,5,topic2
668,2010-03-01,0.273515855586,212871.0,9,topic2
669,2010-04-01,0.12035261979,28869.0,4,topic2
670,2010-05-01,0.298632438311,773854.0,10,topic2
671,2010-06-01,0.207860676667,751707.0,7,topic2
672,2010-07-01,0.0895298076733,184989.0,3,topic2
673,2010-08-01,0.26386258144,576058.0,9,topic2
674,2010-09-01,0.139061159068,66989.0,4,topic2
675,2010-10-01,0.117753390396,43590.0,4,topic2
676,2010-11-01,0.198985994143,114575.0,7,topic2
677,2010-12-01,0.136938756035,20357.0,4,topic2
678,2011-01-01,0.0881912149431,27189.0,3,topic2
679,2011-02-01,0.191604088459,117474.0,6,topic2
680,2011-03-01,0.33899509017,280204.0,11,topic2
681,2011-04-01,0.149926731085,419757.0,5,topic2
682,2011-05-01,0.34339369117,1071474.0,11,topic2
683,2011-06-01,0.2710828431,119598.0,8,topic2
684,2011-07-01,0.132185161322,13927.0,4,topic2
685,2011-08-01,0.359740321566,214717.0,12,topic2
686,2011-09-01,0.193970542228,200857.0,6,topic2
687,2011-10-01,0.158010326509,29889.0,5,topic2
688,2011-11-01,0.143183341862,515885.0,5,topic2
689,2011-12-01,0.29326210869,136449.0,10,topic2
690,2012-01-01,0.278656682989,98059.0,9,topic2
691,2012-02-01,0.114992982096,39005.0,4,topic2
692,2012-03-01,0.606691028052,989361.0,19,topic2
693,2012-04-01,0.0884535266448,18994.0,3,topic2
694,2012-05-01,0.159416012964,122704.0,5,topic2
695,2012-06-01,0.235303893558,1233883.0,8,topic2
696,2012-07-01,0.190704976281,152734.0,6,topic2
697,2012-08-01,0.117274293257,325388.0,4,topic2
698,2012-09-01,0.317485768885,549685.0,10,topic2
699,2012-10-01,0.118627204975,87790.0,4,topic2
700,2012-11-01,0.30183517631,182751.0,10,topic2
701,2012-12-01,0.146637520897,33391.0,5,topic2
702,2013-01-01,0.205058600645,50634.0,7,topic2
703,2013-02-01,0.145825350174,389697.0,5,topic2
704,2013-03-01,0.153825601092,42380.0,5,topic2
705,2013-04-01,0.358691966206,844457.0,11,topic2
706,2013-05-01,0.306031337643,98353.0,10,topic2
707,2013-06-01,0.56792437146,870550.0,19,topic2
708,2013-07-01,0.393516847486,211587.0,13,topic2
709,2013-08-01,0.383653305776,788697.0,13,topic2
710,2013-09-01,0.153433437097,35400.0,5,topic2
711,2013-10-01,0.113178111333,39369.0,4,topic2
712,2013-11-01,0.379592391695,114941.36,13,topic2
713,2013-12-01,0.176740365828,204717.0,6,topic2
714,2014-01-01,0.294358900881,99817.07,9,topic2
715,2014-02-01,0.056734173597,12217.0,2,topic2
716,2014-03-01,0.361193110931,60309.0,11,topic2
717,2014-04-01,0.13130422693,55330.0,4,topic2
718,2014-05-01,0.360236600959,389283.0,12,topic2
719,2014-06-01,0.477066054551,970477.47,15,topic2
720,2014-07-01,0.283103003671,228091.0,9,topic2
721,2014-08-01,0.311002032098,145426.2,9,topic2
722,2014-09-01,0.157088809293,440300.0,5,topic2
723,2014-10-01,0.258045022995,60371.91,8,topic2
724,2014-11-01,0.178792790494,111312.0,6,topic2
725,2014-12-01,0.199921253482,63759.0,6,topic2
726,2015-01-01,0.178528934136,57787.03,6,topic2
727,2015-02-01,0.283958747896,99608.0,8,topic2
728,2015-03-01,0.111844908738,91175.0,4,topic2
729,2015-04-01,0.123604897908,171941.0,4,topic2
730,2015-05-01,0.128878544316,41483.0,4,topic2
731,2015-06-01,0.205841223782,219787.0,7,topic2
732,2015-07-01,0.332590277691,324138.0,10,topic2
733,2015-08-01,0.0724515824618,15030.0,2,topic2
734,2015-09-01,0.111062176353,159909.0,4,topic2
735,2015-10-01,0.0321805145486,59936.0,1,topic2
736,2015-11-01,0.229246963799,481766.0,8,topic2
737,2015-12-01,0.151265254905,952444.0,5,topic2
738,2016-01-01,0.027762424068,9950.0,1,topic2
739,2016-02-01,0.0972269849691,31068.0,3,topic2
740,2016-03-01,0.198072098239,648227.73,6,topic2
741,2016-04-01,0.0610283252219,14448.0,2,topic2
742,2016-05-01,0.23358174985,568989.0,8,topic2
743,2016-06-01,0.236462404963,349926.0,8,topic2
744,2016-07-01,0.0603044393174,343585.0,2,topic2
745,2016-08-01,0.209614178846,50970.0,7,topic2
746,2016-09-01,0.14875170354,1705306.0,5,topic2
747,2016-10-01,0.0588417190462,14576.0,2,topic2
748,2016-11-01,0.232373923591,600623.0,8,topic2
749,2016-12-01,0.0894253672958,18782.0,3,topic2
750,2017-01-01,0.0838190084289,16298.0,3,topic2
751,2017-02-01,0.159245590801,27547.0,5,topic2
752,2017-03-01,0.116854976977,30329.0,4,topic2
753,2017-04-01,0.0956488671463,29944.0,3,topic2
754,2017-05-01,0.195170245537,980690.0,6,topic2
755,2017-06-01,0.15652762919,34345.0,5,topic2
756,2017-07-01,0.0569868845373,26922.0,2,topic2
757,2017-08-01,0.278930718548,20965.11,9,topic2
758,2017-09-01,0.109338989686,21211.0,3,topic2
759,2017-10-01,0.0939980396833,444450.0,3,topic2
760,2017-11-01,0.268044037773,35314.28,8,topic2
761,2017-12-01,0.0369693218808,30000.0,1,topic2
762,2018-01-01,0.0,0.0,0,topic2
763,2018-02-01,0.0,0.0,0,topic2
764,2018-03-01,0.0282026465538,7272.0,1,topic2
765,2018-04-01,0.0,0.0,0,topic2
766,2018-05-01,0.0,0.0,0,topic2
767,2018-06-01,0.0,0.0,0,topic2
768,1997-03-01,0.0,0.0,0,topic3
769,1997-04-01,0.0,0.0,0,topic3
770,1997-05-01,0.0,0.0,0,topic3
771,1997-06-01,0.0,0.0,0,topic3
772,1997-07-01,0.0,0.0,0,topic3
773,1997-08-01,0.0,0.0,0,topic3
774,1997-09-01,0.0,0.0,0,topic3
775,1997-10-01,0.0,0.0,0,topic3
776,1997-11-01,0.0,0.0,0,topic3
777,1997-12-01,0.0,0.0,0,topic3
778,1998-01-01,0.0,0.0,0,topic3
779,1998-02-01,0.0,0.0,0,topic3
780,1998-03-01,0.0378531105999,10000.0,1,topic3
781,1998-04-01,0.0,0.0,0,topic3
782,1998-05-01,0.0,0.0,0,topic3
783,1998-06-01,0.0,0.0,0,topic3
784,1998-07-01,0.0,0.0,0,topic3
785,1998-08-01,0.0,0.0,0,topic3
786,1998-09-01,0.0,0.0,0,topic3
787,1998-10-01,0.0,0.0,0,topic3
788,1998-11-01,0.0,0.0,0,topic3
789,1998-12-01,0.0,0.0,0,topic3
790,1999-01-01,0.0,0.0,0,topic3
791,1999-02-01,0.0,0.0,0,topic3
792,1999-03-01,0.0,0.0,0,topic3
793,1999-04-01,0.0,0.0,0,topic3
794,1999-05-01,0.0,0.0,0,topic3
795,1999-06-01,0.0,0.0,0,topic3
796,1999-07-01,0.0,0.0,0,topic3
797,1999-08-01,0.0,0.0,0,topic3
798,1999-09-01,0.0,0.0,0,topic3
799,1999-10-01,0.0224404316967,48924.0,1,topic3
800,1999-11-01,0.0,0.0,0,topic3
801,1999-12-01,0.0,0.0,0,topic3
802,2000-01-01,0.0,0.0,0,topic3
803,2000-02-01,0.0378531105999,9350.0,1,topic3
804,2000-03-01,0.0,0.0,0,topic3
805,2000-04-01,0.0,0.0,0,topic3
806,2000-05-01,0.0,0.0,0,topic3
807,2000-06-01,0.0,0.0,0,topic3
808,2000-07-01,0.0,0.0,0,topic3
809,2000-08-01,0.0,0.0,0,topic3
810,2000-09-01,0.0,0.0,0,topic3
811,2000-10-01,0.0,0.0,0,topic3
812,2000-11-01,0.0,0.0,0,topic3
813,2000-12-01,0.0,0.0,0,topic3
814,2001-01-01,0.0,0.0,0,topic3
815,2001-02-01,0.0,0.0,0,topic3
816,2001-03-01,0.0,0.0,0,topic3
817,2001-04-01,0.0,0.0,0,topic3
818,2001-05-01,0.0,0.0,0,topic3
819,2001-06-01,0.0,0.0,0,topic3
820,2001-07-01,0.0,0.0,0,topic3
821,2001-08-01,0.0,0.0,0,topic3
822,2001-09-01,0.0,0.0,0,topic3
823,2001-10-01,0.0,0.0,0,topic3
824,2001-11-01,0.0,0.0,0,topic3
825,2001-12-01,0.0,0.0,0,topic3
826,2002-01-01,0.0,0.0,0,topic3
827,2002-02-01,0.0,0.0,0,topic3
828,2002-03-01,0.0,0.0,0,topic3
829,2002-04-01,0.0,0.0,0,topic3
830,2002-05-01,0.0,0.0,0,topic3
831,2002-06-01,0.0,0.0,0,topic3
832,2002-07-01,0.0,0.0,0,topic3
833,2002-08-01,0.0,0.0,0,topic3
834,2002-09-01,0.0,0.0,0,topic3
835,2002-10-01,0.0,0.0,0,topic3
836,2002-11-01,0.0,0.0,0,topic3
837,2002-12-01,0.0,0.0,0,topic3
838,2003-01-01,0.0,0.0,0,topic3
839,2003-02-01,0.0,0.0,0,topic3
840,2003-03-01,0.0,0.0,0,topic3
841,2003-04-01,0.0,0.0,0,topic3
842,2003-05-01,0.0,0.0,0,topic3
843,2003-06-01,0.0,0.0,0,topic3
844,2003-07-01,0.0322904450393,60986.0,1,topic3
845,2003-08-01,0.0,0.0,0,topic3
846,2003-09-01,0.0,0.0,0,topic3
847,2003-10-01,0.0,0.0,0,topic3
848,2003-11-01,0.0,0.0,0,topic3
849,2003-12-01,0.0,0.0,0,topic3
850,2004-01-01,0.0,0.0,0,topic3
851,2004-02-01,0.0,0.0,0,topic3
852,2004-03-01,0.0,0.0,0,topic3
853,2004-04-01,0.104548771737,184316.0,4,topic3
854,2004-05-01,0.13168793178,13642.0,5,topic3
855,2004-06-01,0.150423029535,1434959.0,6,topic3
856,2004-07-01,0.118954681846,10525.0,4,topic3
857,2004-08-01,0.0995409525764,9778.0,3,topic3
858,2004-09-01,0.0505805353389,96475.0,2,topic3
859,2004-10-01,0.0451646047193,2975.0,2,topic3
860,2004-11-01,0.210697637587,757222.0,8,topic3
861,2004-12-01,0.0700624314313,8447.0,3,topic3
862,2005-01-01,0.0236652884876,118229.0,1,topic3
863,2005-02-01,0.0256377616192,2620.0,1,topic3
864,2005-03-01,0.0645286503393,17199.0,3,topic3
865,2005-04-01,0.0448345948329,4605.0,2,topic3
866,2005-05-01,0.0893812119214,8485.0,4,topic3
867,2005-06-01,0.135831468307,52675.0,4,topic3
868,2005-07-01,0.308252060049,249896.0,11,topic3
869,2005-08-01,0.0755871834393,10694.0,3,topic3
870,2005-09-01,0.11875382539,112776.0,4,topic3
871,2005-10-01,0.0973289884841,45440.0,3,topic3
872,2005-11-01,0.0757062211998,597119.0,2,topic3
873,2005-12-01,0.023815508713,5000.0,1,topic3
874,2006-01-01,0.0809516683265,8455.0,3,topic3
875,2006-02-01,0.047006813761,7564.0,2,topic3
876,2006-03-01,0.260483533471,188225.0,10,topic3
877,2006-04-01,0.113131847899,17185.0,4,topic3
878,2006-05-01,0.0502303154437,34980.0,2,topic3
879,2006-06-01,0.158524425559,792930.0,6,topic3
880,2006-07-01,0.0595449887204,34480.0,2,topic3
881,2006-08-01,0.0807173164569,140241.0,3,topic3
882,2006-09-01,0.215275137597,79741.0,9,topic3
883,2006-10-01,0.0916244164325,17792.0,4,topic3
884,2006-11-01,0.0213173851571,58704.0,1,topic3
885,2006-12-01,0.0432781715135,587457.0,2,topic3
886,2007-01-01,0.0219294308637,7455.0,1,topic3
887,2007-02-01,0.0,0.0,0,topic3
888,2007-03-01,0.135669602744,156992.0,4,topic3
889,2007-04-01,0.114590846257,27191.0,5,topic3
890,2007-05-01,0.0631657083191,19954.0,2,topic3
891,2007-06-01,0.0451720349003,438211.0,2,topic3
892,2007-07-01,0.159566390278,726666.0,6,topic3
893,2007-08-01,0.047963889265,5620.0,2,topic3
894,2007-09-01,0.0846737756881,19465.0,3,topic3
895,2007-10-01,0.0,0.0,0,topic3
896,2007-11-01,0.0449712773368,13420.0,2,topic3
897,2007-12-01,0.133647117336,128476.0,5,topic3
898,2008-01-01,0.0670776037307,262993.0,3,topic3
899,2008-02-01,0.092268046744,33300.0,4,topic3
900,2008-03-01,0.0706498405291,21225.0,3,topic3
901,2008-04-01,0.0787140768653,390940.0,3,topic3
902,2008-05-01,0.121719917627,25882.0,5,topic3
903,2008-06-01,0.116647100707,554125.0,5,topic3
904,2008-07-01,0.0451131131725,11000.0,2,topic3
905,2008-08-01,0.108816101213,28260.0,4,topic3
906,2008-09-01,0.154351392047,270677.0,7,topic3
907,2008-10-01,0.0688057444345,218838.0,3,topic3
908,2008-11-01,0.118036951061,157938.0,5,topic3
909,2008-12-01,0.113915298142,33803.0,5,topic3
910,2009-01-01,0.108319856446,24373.0,5,topic3
911,2009-02-01,0.130881400512,50668.0,5,topic3
912,2009-03-01,0.259667687152,69679.0,10,topic3
913,2009-04-01,0.221604261389,416275.0,8,topic3
914,2009-05-01,0.430016852497,457194.0,16,topic3
915,2009-06-01,0.162218949094,56345.0,5,topic3
916,2009-07-01,0.121486449283,19446.0,4,topic3
917,2009-08-01,0.154715607265,22035.0,6,topic3
918,2009-09-01,0.0241449863481,1000.0,1,topic3
919,2009-10-01,0.19466184922,670807.0,8,topic3
920,2009-11-01,0.179111866497,102783.0,7,topic3
921,2009-12-01,0.200877735122,51299.0,8,topic3
922,2010-01-01,0.0811485934238,16303.0,3,topic3
923,2010-02-01,0.228551302703,874886.0,8,topic3
924,2010-03-01,0.107783746112,29215.0,4,topic3
925,2010-04-01,0.0665173751112,11605.0,3,topic3
926,2010-05-01,0.0682955091084,202684.0,3,topic3
927,2010-06-01,0.142384088834,15647.0,6,topic3
928,2010-07-01,0.0990973389294,449930.0,4,topic3
929,2010-08-01,0.0688262594765,89999.0,3,topic3
930,2010-09-01,0.308449997951,1079565.0,12,topic3
931,2010-10-01,0.167316419081,898574.33,6,topic3
932,2010-11-01,0.0920382473756,23485.0,4,topic3
933,2010-12-01,0.127113124401,20495.0,4,topic3
934,2011-01-01,0.189265552999,843299.0,5,topic3
935,2011-02-01,0.124888309533,21181.0,5,topic3
936,2011-03-01,0.237002735415,538716.0,9,topic3
937,2011-04-01,0.133995064574,42544.0,5,topic3
938,2011-05-01,0.150619347,36557.0,6,topic3
939,2011-06-01,0.389350870554,421086.0,13,topic3
940,2011-07-01,0.225517970818,355795.0,9,topic3
941,2011-08-01,0.270830262153,647734.0,9,topic3
942,2011-09-01,0.202189132374,231735.0,9,topic3
943,2011-10-01,0.166034646486,409965.0,7,topic3
944,2011-11-01,0.0224977264121,4365.0,1,topic3
945,2011-12-01,0.103616929326,31674.0,4,topic3
946,2012-01-01,0.104016837187,31531.0,4,topic3
947,2012-02-01,0.138283630604,32652.0,6,topic3
948,2012-03-01,0.296700276806,463770.0,13,topic3
949,2012-04-01,0.157121471167,443269.0,7,topic3
950,2012-05-01,0.253210226292,407887.0,11,topic3
951,2012-06-01,0.218961560663,2377351.0,9,topic3
952,2012-07-01,0.0467581445857,13774.0,2,topic3
953,2012-08-01,0.328181695267,130120.0,13,topic3
954,2012-09-01,0.111433392291,35375.0,5,topic3
955,2012-10-01,0.0699062559957,39310.88,3,topic3
956,2012-11-01,0.243142659174,1752490.0,9,topic3
957,2012-12-01,0.0673234556898,42852.0,3,topic3
958,2013-01-01,0.0666523057416,184689.0,3,topic3
959,2013-02-01,0.227477512872,276763.0,8,topic3
960,2013-03-01,0.15192961119,127515.0,5,topic3
961,2013-04-01,0.444484815825,137508.75,15,topic3
962,2013-05-01,0.277768727326,63814.0,8,topic3
963,2013-06-01,0.169363723338,267556.0,7,topic3
964,2013-07-01,0.181156146117,97301.0,8,topic3
965,2013-08-01,0.364440175532,402897.93,14,topic3
966,2013-09-01,0.192344628065,205918.9,8,topic3
967,2013-10-01,0.0593456692016,31030.0,2,topic3
968,2013-11-01,0.369760897575,1313574.56,14,topic3
969,2013-12-01,0.18004310021,131335.0,7,topic3
970,2014-01-01,0.177315126981,43870.0,7,topic3
971,2014-02-01,0.29720020594,285178.0,12,topic3
972,2014-03-01,0.335348443919,1547450.0,14,topic3
973,2014-04-01,0.33153038122,1295415.9,11,topic3
974,2014-05-01,0.691866462386,1939541.27,22,topic3
975,2014-06-01,0.471836116566,2757094.99,16,topic3
976,2014-07-01,0.565339561444,344728.08,16,topic3
977,2014-08-01,0.264908471217,62250.59,9,topic3
978,2014-09-01,0.366327733125,289014.0,12,topic3
979,2014-10-01,0.525698074346,130185.0,17,topic3
980,2014-11-01,0.619923747834,2045192.1,17,topic3
981,2014-12-01,0.334827557771,76930.0,11,topic3
982,2015-01-01,0.356281983889,358484.0,11,topic3
983,2015-02-01,0.764502105432,1415561.92,21,topic3
984,2015-03-01,0.686988545765,1461262.76,19,topic3
985,2015-04-01,0.0852524792003,49698.5,3,topic3
986,2015-05-01,0.148473568021,311667.0,5,topic3
987,2015-06-01,0.0378531105999,9500.0,1,topic3
988,2015-07-01,0.105567896541,167799.0,4,topic3
989,2015-08-01,0.0914675460488,232678.0,3,topic3
990,2015-09-01,0.0378531105999,2000.0,1,topic3
991,2015-10-01,0.0981753243028,34300.0,3,topic3
992,2015-11-01,0.0976472883117,422977.0,3,topic3
993,2015-12-01,0.021629716884,64300.0,1,topic3
994,2016-01-01,0.0593447770515,194735.0,2,topic3
995,2016-02-01,0.0592356809252,5874.0,2,topic3
996,2016-03-01,0.103752349938,566828.0,4,topic3
997,2016-04-01,0.143858676502,32010.0,5,topic3
998,2016-05-01,0.0,0.0,0,topic3
999,2016-06-01,0.0230084223022,5020.0,1,topic3
1000,2016-07-01,0.0440365993003,353832.0,2,topic3
1001,2016-08-01,0.106328720884,38495.0,4,topic3
1002,2016-09-01,0.144790416574,692759.0,5,topic3
1003,2016-10-01,0.0823480853555,30279.0,3,topic3
1004,2016-11-01,0.0819078332882,80400.0,3,topic3
1005,2016-12-01,0.0814800022434,246260.0,3,topic3
1006,2017-01-01,0.131436378223,390964.81,5,topic3
1007,2017-02-01,0.281285430031,48663.0,9,topic3
1008,2017-03-01,0.0502706687611,4240.0,2,topic3
1009,2017-04-01,0.0893455446353,2508112.0,3,topic3
1010,2017-05-01,0.159563088611,103944.0,5,topic3
1011,2017-06-01,0.144768550252,159108.0,5,topic3
1012,2017-07-01,0.0757062211998,19958.0,2,topic3
1013,2017-08-01,0.253050074567,51916.2,10,topic3
1014,2017-09-01,0.0669521518662,79420.0,3,topic3
1015,2017-10-01,0.0220007581309,10000.0,1,topic3
1016,2017-11-01,0.26647108139,249201.04,11,topic3
1017,2017-12-01,0.0227895428592,2000.0,1,topic3
1018,2018-01-01,0.0,0.0,0,topic3
1019,2018-02-01,0.0214268589236,2157.0,1,topic3
1020,2018-03-01,0.0,0.0,0,topic3
1021,2018-04-01,0.0,0.0,0,topic3
1022,2018-05-01,0.0,0.0,0,topic3
1023,2018-06-01,0.0378531105999,400.0,1,topic3
1024,1997-03-01,0.0,0.0,0,topic4
1025,1997-04-01,0.0,0.0,0,topic4
1026,1997-05-01,0.0,0.0,0,topic4
1027,1997-06-01,0.0,0.0,0,topic4
1028,1997-07-01,0.0,0.0,0,topic4
1029,1997-08-01,0.0,0.0,0,topic4
1030,1997-09-01,0.0,0.0,0,topic4
1031,1997-10-01,0.0,0.0,0,topic4
1032,1997-11-01,0.0,0.0,0,topic4
1033,1997-12-01,0.0,0.0,0,topic4
1034,1998-01-01,0.0,0.0,0,topic4
1035,1998-02-01,0.0,0.0,0,topic4
1036,1998-03-01,0.0391969393335,10000.0,1,topic4
1037,1998-04-01,0.0,0.0,0,topic4
1038,1998-05-01,0.0,0.0,0,topic4
1039,1998-06-01,0.0,0.0,0,topic4
1040,1998-07-01,0.0,0.0,0,topic4
1041,1998-08-01,0.0,0.0,0,topic4
1042,1998-09-01,0.0,0.0,0,topic4
1043,1998-10-01,0.0,0.0,0,topic4
1044,1998-11-01,0.0,0.0,0,topic4
1045,1998-12-01,0.0,0.0,0,topic4
1046,1999-01-01,0.0,0.0,0,topic4
1047,1999-02-01,0.0497701460466,250000.0,1,topic4
1048,1999-03-01,0.0,0.0,0,topic4
1049,1999-04-01,0.0,0.0,0,topic4
1050,1999-05-01,0.0,0.0,0,topic4
1051,1999-06-01,0.0475141996185,3870.0,1,topic4
1052,1999-07-01,0.0463226206151,10000.0,1,topic4
1053,1999-08-01,0.0,0.0,0,topic4
1054,1999-09-01,0.0463226206151,70500.0,1,topic4
1055,1999-10-01,0.0,0.0,0,topic4
1056,1999-11-01,0.0,0.0,0,topic4
1057,1999-12-01,0.0890064664784,5380.0,2,topic4
1058,2000-01-01,0.0,0.0,0,topic4
1059,2000-02-01,0.0414922668599,37600.0,1,topic4
1060,2000-03-01,0.0475141996185,17250.0,1,topic4
1061,2000-04-01,0.0,0.0,0,topic4
1062,2000-05-01,0.0,0.0,0,topic4
1063,2000-06-01,0.0,0.0,0,topic4
1064,2000-07-01,0.0,0.0,0,topic4
1065,2000-08-01,0.0,0.0,0,topic4
1066,2000-09-01,0.0960927666617,25000.0,2,topic4
1067,2000-10-01,0.0463226206151,80000.0,1,topic4
1068,2000-11-01,0.0,0.0,0,topic4
1069,2000-12-01,0.0,0.0,0,topic4
1070,2001-01-01,0.0,0.0,0,topic4
1071,2001-02-01,0.0391969393335,20000.0,1,topic4
1072,2001-03-01,0.0,0.0,0,topic4
1073,2001-04-01,0.0,0.0,0,topic4
1074,2001-05-01,0.0,0.0,0,topic4
1075,2001-06-01,0.0,0.0,0,topic4
1076,2001-07-01,0.0,0.0,0,topic4
1077,2001-08-01,0.0,0.0,0,topic4
1078,2001-09-01,0.0,0.0,0,topic4
