index,DocumentWeight,Amount Awarded,Identifier,Topic
2003-08-01,0.0,0.0,0,topic12
2003-09-01,0.0,0.0,0,topic12
2003-10-01,0.0,0.0,0,topic12
2003-11-01,0.0,0.0,0,topic12
2003-12-01,0.0,0.0,0,topic12
2004-01-01,0.0,0.0,0,topic12
2004-02-01,0.0,0.0,0,topic12
2004-03-01,0.0,0.0,0,topic12
2004-04-01,0.0,0.0,0,topic12
2004-05-01,0.0,0.0,0,topic12
2004-06-01,0.0839037040678,14786.0,3,topic12
2004-07-01,0.0820498448477,549956.0,3,topic12
2004-08-01,0.0247422184587,2300.0,1,topic12
2004-09-01,0.083974314421,41023.0,3,topic12
2004-10-01,0.0853769617112,126015.0,3,topic12
2004-11-01,0.0563726754433,241855.0,2,topic12
2004-12-01,0.0248458613465,3500.0,1,topic12
2005-01-01,0.0262904187878,18540.0,1,topic12
2005-02-01,0.18436652006,234403.0,7,topic12
2005-03-01,0.0567400086209,187980.0,2,topic12
2005-04-01,0.0557113930622,10000.0,2,topic12
2005-05-01,0.141490372909,253690.0,5,topic12
2005-06-01,0.0,0.0,0,topic12
2005-07-01,0.0325054163831,500.0,1,topic12
2005-08-01,0.0,0.0,0,topic12
2005-09-01,0.106327976319,225858.0,4,topic12
2005-10-01,0.0520875297855,6144.0,2,topic12
2005-11-01,0.133013420555,290070.0,5,topic12
2005-12-01,0.0243976847519,5000.0,1,topic12
2006-01-01,0.230873747362,743699.0,9,topic12
2006-02-01,0.0730414362763,13346.0,3,topic12
2006-03-01,0.102752567659,11929.0,4,topic12
2006-04-01,0.0504359167182,9373.0,2,topic12
2006-05-01,0.0518424292908,7287.0,2,topic12
2006-06-01,0.0542056569044,9940.0,2,topic12
2006-07-01,0.0466390417366,2000.0,1,topic12
2006-08-01,0.028620574443,5000.0,1,topic12
2006-09-01,0.0274206539781,8020.0,1,topic12
2006-10-01,0.0749498291346,17000.0,2,topic12
2006-11-01,0.0495055852816,26642.0,2,topic12
2006-12-01,0.0507064159929,46201.0,2,topic12
2007-01-01,0.0690493255202,14860.0,2,topic12
2007-02-01,0.0539318458598,237642.0,2,topic12
2007-03-01,0.115542646519,21883.0,4,topic12
2007-04-01,0.0546773523148,10217.0,2,topic12
2007-05-01,0.0242255845379,500.0,1,topic12
2007-06-01,0.0321571143696,425761.0,1,topic12
2007-07-01,0.0506435869618,14766.0,2,topic12
2007-08-01,0.027190353184,3643.0,1,topic12
2007-09-01,0.026871421742,3400.0,1,topic12
2007-10-01,0.0507709137571,7850.0,2,topic12
2007-11-01,0.0541655577993,1478475.0,2,topic12
2007-12-01,0.0715356948301,138338.0,2,topic12
2008-01-01,0.0776706171105,18580.0,3,topic12
2008-02-01,0.0,0.0,0,topic12
2008-03-01,0.0504318230651,16510.0,2,topic12
2008-04-01,0.0,0.0,0,topic12
2008-05-01,0.102907024819,21500.0,3,topic12
2008-06-01,0.0303072698122,10000.0,1,topic12
2008-07-01,0.0715792533957,489309.0,2,topic12
2008-08-01,0.0241324425567,1771.0,1,topic12
2008-09-01,0.0850451033085,22567.0,3,topic12
2008-10-01,0.0753886534093,18015.0,3,topic12
2008-11-01,0.0,0.0,0,topic12
2008-12-01,0.025995630515,2750.0,1,topic12
2009-01-01,0.0,0.0,0,topic12
2009-02-01,0.0288226992043,3000.0,1,topic12
2009-03-01,0.0,0.0,0,topic12
2009-04-01,0.0239222274037,3915.0,1,topic12
2009-05-01,0.0261702313297,87921.0,1,topic12
2009-06-01,0.0784347546532,2900.0,3,topic12
2009-07-01,0.0285583163287,20000.0,1,topic12
2009-08-01,0.0253088308024,4350.0,1,topic12
2009-09-01,0.0,0.0,0,topic12
2009-10-01,0.0240606561185,10000.0,1,topic12
2009-11-01,0.112504866959,197604.0,4,topic12
2009-12-01,0.0250391328841,9400.0,1,topic12
2010-01-01,0.0254258296611,9890.0,1,topic12
2010-02-01,0.070508549092,38345.0,2,topic12
2010-03-01,0.0796301124437,24974.0,3,topic12
2010-04-01,0.0245160758356,5023.0,1,topic12
2010-05-01,0.161260899024,33711.0,6,topic12
2010-06-01,0.0266578723074,1400.0,1,topic12
2010-07-01,0.0519803838134,14987.0,2,topic12
2010-08-01,0.0536043183153,454595.0,2,topic12
2010-09-01,0.0,0.0,0,topic12
2010-10-01,0.0529024662317,8374.0,2,topic12
2010-11-01,0.0,0.0,0,topic12
2010-12-01,0.0242583588055,6600.0,1,topic12
2011-01-01,0.0,0.0,0,topic12
2011-02-01,0.0790646587992,403664.0,3,topic12
2011-03-01,0.0516895008655,14650.0,2,topic12
2011-04-01,0.0828580767008,428298.0,3,topic12
2011-05-01,0.129544338256,646956.0,5,topic12
2011-06-01,0.0498653720986,34563.0,2,topic12
2011-07-01,0.0250008944702,4982.0,1,topic12
2011-08-01,0.0261753732619,8410.0,1,topic12
2011-09-01,0.0,0.0,0,topic12
2011-10-01,0.024919455286,10000.0,1,topic12
2011-11-01,0.0249399816837,470055.0,1,topic12
2011-12-01,0.0767135454362,916980.0,3,topic12
2012-01-01,0.0555139896802,143123.0,2,topic12
2012-02-01,0.0559042191417,13192.0,2,topic12
2012-03-01,0.0840595855881,22676.0,3,topic12
2012-04-01,0.0241508150097,9973.0,1,topic12
2012-05-01,0.0239348416941,2000.0,1,topic12
2012-06-01,0.0252803790175,9915.0,1,topic12
2012-07-01,0.11045934849,190611.0,4,topic12
2012-08-01,0.0,0.0,0,topic12
2012-09-01,0.0259226992351,66000.0,1,topic12
2012-10-01,0.0239070302921,280627.0,1,topic12
2012-11-01,0.0559316688354,126520.99,2,topic12
2012-12-01,0.0761441735718,355019.0,3,topic12
2013-01-01,0.0568107022655,28475.0,2,topic12
2013-02-01,0.071202063608,17260.0,2,topic12
2013-03-01,0.0505478573248,19934.0,2,topic12
2013-04-01,0.0262634704037,14800.0,1,topic12
2013-05-01,0.137247598897,29240.0,5,topic12
2013-06-01,0.102853921528,650459.0,4,topic12
2013-07-01,0.0819088368205,23145.0,3,topic12
2013-08-01,0.140974339407,440968.0,5,topic12
2013-09-01,0.0,0.0,0,topic12
2013-10-01,0.0,0.0,0,topic12
2013-11-01,0.0794430018957,78602.0,3,topic12
2013-12-01,0.0517772903213,1001076.37,2,topic12
2014-01-01,0.110989086662,31535.0,4,topic12
2014-02-01,0.184325422267,57394.0,6,topic12
2014-03-01,0.0924590982437,26834.67,3,topic12
2014-04-01,0.101011880767,41300.0,3,topic12
2014-05-01,0.150794036182,19817.0,4,topic12
2014-06-01,0.255733921606,48880.0,8,topic12
2014-07-01,0.246805570268,163442.65,7,topic12
2014-08-01,0.126231105737,114766.0,4,topic12
2014-09-01,0.0,0.0,0,topic12
2014-10-01,0.156882848339,73700.0,4,topic12
2014-11-01,0.215174449007,645853.5,8,topic12
2014-12-01,0.148132419088,415662.0,5,topic12
2015-01-01,0.149184623106,40174.03,5,topic12
2015-02-01,0.111259162268,29497.5,4,topic12
2015-03-01,0.327633116312,1440177.75,11,topic12
2015-04-01,0.0523524531235,3110.0,2,topic12
2015-05-01,0.245307829273,585133.0,8,topic12
2015-06-01,0.378903815573,1118991.0,13,topic12
2015-07-01,0.240089009905,201684.0,9,topic12
2015-08-01,0.0251145605345,9789.0,1,topic12
2015-09-01,0.14889243434,432654.0,5,topic12
2015-10-01,0.0565421320681,29992.0,2,topic12
2015-11-01,0.206300194529,262225.0,8,topic12
2015-12-01,0.0737781672562,2061.0,2,topic12
2016-01-01,0.113362453257,18834.0,4,topic12
2016-02-01,0.12746045301,52900.0,4,topic12
2016-03-01,0.202543328665,37554.0,7,topic12
2016-04-01,0.200988169381,96415.0,7,topic12
2016-05-01,0.153250003316,71796.0,6,topic12
2016-06-01,0.112796979126,21150.0,4,topic12
2016-07-01,0.160311662679,35921.0,5,topic12
2016-08-01,0.099239096638,548890.25,4,topic12
2016-09-01,0.0987615429581,13500.0,3,topic12
2016-10-01,0.0998150608552,11131.0,3,topic12
2016-11-01,0.264499917926,638949.0,10,topic12
2016-12-01,0.314099074439,178396.0,9,topic12
2017-01-01,0.0502526503995,152238.0,2,topic12
2017-02-01,0.0255724742973,200.0,1,topic12
2017-03-01,0.13373931797,94979.0,5,topic12
2017-04-01,0.0832603372937,50550.0,3,topic12
2017-05-01,0.164805702616,364599.0,6,topic12
2017-06-01,0.112623991574,32521.0,4,topic12
2017-07-01,0.158545628504,1571161.0,6,topic12
2017-08-01,0.480733114008,42864.33,18,topic12
2017-09-01,0.103924586446,16879.48,4,topic12
2017-10-01,0.0593442721318,1660.0,2,topic12
2017-11-01,0.477223526815,409884.8,18,topic12
2017-12-01,0.104162932854,13057.0,3,topic12
2018-01-01,0.0,0.0,0,topic12
2018-02-01,0.0246695995453,5000.0,1,topic12
2018-03-01,0.0602667375421,12500.0,2,topic12
